,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
819,190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5.0,11.79,247.59,2/3/2019,14:35,Credit card,6.0
820,366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4.0,10.578,222.138,3/25/2019,16:32,Ewallet,6.7
821,186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2.0,4.768,100.128,2/24/2019,10:10,Credit card,4.1
822,784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1.0,0.5085,10.6785,2/7/2019,14:15,Cash,5.9
823,276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3.0,10.3065,216.4365,3/4/2019,10:05,Cash,8.7
824,109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7.0,21.028,441.588,2/14/2019,11:36,Credit card,4.5
825,569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4.0,4.402,92.442,1/29/2019,18:15,Credit card,6.6
826,222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9.0,32.4495,681.4395,1/28/2019,13:53,Credit card,7.7
827,760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3.0,6.192,130.032,3/26/2019,18:37,Credit card,8.5
828,538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10.0,32.475,681.975,3/24/2019,18:27,Cash,5.2
829,416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10.0,37.11,779.31,1/1/2019,14:42,Credit card,4.3
830,237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8.0,4.224,88.704,1/24/2019,17:43,Cash,7.6
831,636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4.0,12.514,262.794,2/25/2019,18:37,Cash,9.5
832,343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8.0,4.74,99.54,1/9/2019,16:34,Cash,4.1
833,528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1.0,4.565,95.865,2/14/2019,14:42,Ewallet,9.2
834,427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7.0,14.2555,299.3655,3/12/2019,11:01,Ewallet,5.4
835,807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1.0,2.619,54.999,3/26/2019,19:44,Cash,5.8
836,288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5.0,9.635,202.335,1/9/2019,13:34,Ewallet,5.6
837,670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6.0,13.389,281.169,1/2/2019,20:08,Credit card,5.1
838,660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10.0,27.935,586.635,1/15/2019,15:01,Cash,5.8
839,271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6.0,8.766,184.086,1/1/2019,11:40,Ewallet,5.0
840,497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3.0,7.791,163.611,2/15/2019,15:21,Cash,7.9
841,291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1.0,3.015,63.315,2/28/2019,17:38,Cash,6.0
842,860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2.0,3.947,82.887,3/2/2019,16:16,Credit card,5.0
843,549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2.0,1.487,31.227,2/13/2019,18:15,Credit card,8.9
844,896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1.0,1.066,22.386,1/26/2019,12:43,Cash,5.9
845,804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3.0,14.067,295.407,1/30/2019,11:32,Credit card,5.9
846,585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1.0,3.663,76.923,1/27/2019,18:08,Ewallet,9.7
847,862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1.0,1.119,23.499,1/30/2019,17:08,Credit card,8.6
848,845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9.0,32.796,688.716,1/8/2019,19:38,Cash,4.0
849,125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6.0,29.73,624.33,1/19/2019,13:11,Cash,4.2
850,843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1.0,3.705,77.805,1/25/2019,11:05,Cash,9.2
851,409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2.0,9.848,206.808,2/19/2019,10:12,Ewallet,9.2
852,658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7.0,18.6165,390.9465,1/14/2019,15:42,Ewallet,5.0
853,866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10.0,26.395,554.295,2/25/2019,11:58,Ewallet,10.0
854,160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5.0,23.9875,503.7375,1/23/2019,14:21,Ewallet,
855,895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9.0,16.4295,345.0195,2/16/2019,10:52,Cash,4.2
856,770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8.0,8.448,177.408,1/1/2019,19:31,Cash,6.3
857,748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4.0,5.662,118.902,3/7/2019,18:35,Cash,8.2
858,234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6.0,17.277,362.817,2/15/2019,13:51,Cash,5.1
859,316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9.0,21.4335,450.1035,1/23/2019,12:35,Cash,5.0
860,848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1.0,4.3135,90.5835,2/20/2019,13:24,Ewallet,7.0
861,840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2.0,1.276,26.796,1/8/2019,18:06,Ewallet,7.8
862,152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9.0,5.076,106.596,3/17/2019,11:55,Credit card,4.3
863,533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7.0,17.8745,375.3645,1/12/2019,11:42,Cash,7.0
864,124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3.0,11.9385,250.7085,1/8/2019,14:30,Cash,6.6
865,176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3.0,5.0715,106.5015,1/26/2019,15:11,Ewallet,7.3
866,361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8.0,36.212,760.452,3/15/2019,14:48,Credit card,6.5
867,101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2.0,6.282,131.922,1/17/2019,12:36,Ewallet,4.9
868,631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3.0,3.6465,76.5765,1/8/2019,19:09,Credit card,4.3
869,852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4.0,12.918,271.278,1/6/2019,13:35,Ewallet,9.3
870,873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7.0,8.687,182.427,2/16/2019,10:33,Credit card,7.1
871,584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1.0,2.825,59.325,3/13/2019,15:45,Ewallet,9.6
872,544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10.0,10.715,225.015,1/28/2019,11:51,Cash,6.2
873,166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6.0,26.718,561.078,1/18/2019,17:26,Cash,9.9
874,737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4.0,4.658,97.818,3/19/2019,11:52,Credit card,5.9
875,154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8.0,26.104,548.184,3/15/2019,14:04,Ewallet,6.3
876,885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1.0,2.6175,54.9675,2/12/2019,17:49,Cash,4.0
877,608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1.0,1.9875,41.7375,2/25/2019,20:19,Cash,6.1
878,448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8.0,36.008,756.168,3/21/2019,16:08,Credit card,4.5
879,761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8.0,4.84,101.64,1/19/2019,10:17,Ewallet,8.6
880,490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10.0,16.605,348.705,1/8/2019,14:25,Ewallet,6.0
881,115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8.0,4.072,85.512,3/30/2019,12:51,Credit card,9.5
882,311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10.0,15.995,335.895,2/20/2019,15:18,Credit card,9.9
883,291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6.0,10.326,216.846,3/30/2019,12:45,Ewallet,7.5
884,548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2.0,8.334,175.014,3/19/2019,13:37,Cash,7.6
885,460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7.0,15.953,335.013,1/13/2019,10:03,Cash,5.0
886,325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1.0,4.395,92.295,2/5/2019,19:42,Ewallet,6.7
887,884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10.0,36.735,771.435,3/23/2019,13:14,Ewallet,9.5
888,137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8.0,4.876,102.396,3/13/2019,12:47,Ewallet,6.8
889,880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10.0,38.46,807.66,3/17/2019,19:53,Ewallet,5.6
890,389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5.0,20.915,439.215,2/21/2019,10:26,Cash,7.2
891,114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8.0,23.164,486.444,2/7/2019,15:06,Cash,8.1
892,607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5.0,23.1225,485.5725,3/2/2019,16:35,Credit card,8.6
893,715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5.0,7.095,148.995,3/6/2019,20:57,Cash,9.4
894,811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6.0,15.135,317.835,2/6/2019,15:16,Credit card,8.9
895,699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8.0,39.664,832.944,1/28/2019,17:47,Credit card,4.2
896,781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7.0,21.259,446.439,1/18/2019,16:23,Ewallet,5.0
897,409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6.0,14.181,297.801,2/5/2019,10:17,Cash,8.8
898,725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7.0,29.96,629.16,3/2/2019,13:50,Cash,5.3
899,146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9.0,15.768,331.128,2/9/2019,19:17,Ewallet,4.6
900,377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9.0,20.178,423.738,1/14/2019,14:00,Credit card,7.5
901,509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4.0,9.194,193.074,2/9/2019,12:02,Ewallet,5.1
902,595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5.0,6.9325,145.5825,3/26/2019,20:21,Credit card,4.2
903,865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7.0,4.0355,84.7455,1/28/2019,17:35,Cash,8.1
904,545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2.0,5.832,122.472,2/14/2019,12:42,Ewallet,6.0
905,118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4.0,15.676,329.196,3/24/2019,17:56,Cash,7.9
906,450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10.0,42.305,888.405,2/9/2019,18:58,Credit card,8.8
907,851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5.0,20.72,435.12,3/24/2019,14:08,Credit card,6.6
908,186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2.0,7.954,167.034,3/27/2019,16:30,Ewallet,6.2
909,624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10.0,24.505,514.605,1/27/2019,10:44,Credit card,4.2
910,313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3.0,4.3725,91.8225,3/27/2019,20:29,Credit card,7.3
911,151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4.0,11.226,235.746,1/19/2019,11:43,Ewallet,8.6
912,453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8.0,37.248,782.208,2/7/2019,10:09,Cash,6.8
913,522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8.0,20.536,431.256,1/31/2019,10:00,Ewallet,7.6
914,459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3.0,14.94,313.74,2/25/2019,18:45,Cash,5.8
915,717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6.0,10.647,223.587,2/2/2019,12:40,Cash,4.1
916,722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1.0,2.1425,44.9925,3/14/2019,15:36,Credit card,9.3
917,749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4.0,18.934,397.614,3/11/2019,12:04,Cash,6.8
918,777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3.0,10.3455,217.2555,2/22/2019,11:26,Ewallet,8.7
919,636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3.0,3.939,82.719,3/2/2019,12:36,Ewallet,6.3
920,246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9.0,16.1055,338.2155,3/10/2019,15:06,Credit card,5.1
921,181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6.0,4.911,103.131,2/8/2019,10:58,Cash,7.0
922,838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2.0,1.273,26.733,2/22/2019,12:10,Credit card,5.2
923,887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7.0,29.099,611.079,1/10/2019,10:31,Credit card,6.6
924,457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6.0,10.566,221.886,3/14/2019,13:49,Ewallet,6.5
925,226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4.0,2.756,57.876,1/10/2019,11:10,Ewallet,9.0
926,321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1.0,4.4155,92.7255,2/15/2019,17:38,Credit card,5.2
927,397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9.0,17.829,374.409,1/13/2019,17:54,Credit card,6.8
928,431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9.0,39.7125,833.9625,2/15/2019,20:51,Credit card,7.6
929,825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2.0,2.531,53.151,3/2/2019,19:26,Ewallet,7.2
930,641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6.0,29.976,629.496,3/24/2019,13:33,Ewallet,7.1
931,756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2.0,8.335,175.035,2/2/2019,14:05,Credit card,9.5
932,243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10.0,37.22,781.62,2/27/2019,11:40,Ewallet,5.1
933,458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7.0,22.428,470.988,1/20/2019,12:27,Ewallet,7.6
934,501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6.0,18.945,397.845,1/3/2019,20:24,Ewallet,9.8
935,235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3.0,12.858,270.018,1/24/2019,20:59,Ewallet,5.1
936,433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7.0,27.6115,579.8415,1/5/2019,19:48,Ewallet,7.5
937,361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5.0,22.37,469.77,3/30/2019,10:18,Cash,7.4
938,131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3.0,13.8135,290.0835,2/17/2019,16:27,Cash,4.2
939,500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6.0,17.187,360.927,3/21/2019,17:04,Ewallet,5.9
940,720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4.0,13.304,279.384,3/2/2019,18:14,Ewallet,6.9
941,702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9.0,44.919,943.299,3/27/2019,10:43,Cash,6.6
942,809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10.0,22.84,479.64,1/19/2019,19:30,Ewallet,5.7
943,449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5.0,12.6975,266.6475,2/19/2019,14:53,Credit card,5.3
944,333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7.0,3.528,74.088,3/28/2019,20:14,Cash,4.2
945,489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7.0,32.858,690.018,1/5/2019,11:51,Credit card,7.3
946,859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2.0,8.425,176.925,3/26/2019,14:13,Credit card,5.3
947,676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1.0,2.689,56.469,2/3/2019,20:13,Ewallet,4.7
948,373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5.0,8.9525,188.0025,2/6/2019,18:44,Ewallet,7.9
949,365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8.0,10.572,222.012,2/24/2019,14:26,Ewallet,8.9
950,503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3.0,5.9865,125.7165,2/21/2019,12:40,Ewallet,9.3
951,305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3.0,3.285,68.985,1/9/2019,18:43,Ewallet,4.7
952,574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4.0,12.57,263.97,2/25/2019,13:22,Ewallet,8.7
953,784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4.0,4.208,88.368,1/13/2019,13:58,Cash,7.6
954,200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6.0,19.773,415.233,2/9/2019,11:45,Cash,5.7
955,846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7.0,14.8995,312.8895,1/6/2019,11:51,Cash,6.8
956,577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9.0,22.7205,477.1305,1/10/2019,17:16,Cash,5.4
957,430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6.0,13.806,289.926,2/7/2019,15:55,Cash,7.1
958,867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10.0,7.9,165.9,1/9/2019,12:07,Cash,7.8
959,384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9.0,44.397,932.337,2/19/2019,15:07,Cash,8.4
960,256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1.0,4.599,96.579,3/18/2019,15:29,Cash,9.8
961,324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2.0,2.089,43.869,2/5/2019,18:45,Cash,9.8
962,593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1.0,0.775,16.275,3/19/2019,15:23,Credit card,7.4
963,364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3.0,14.523,304.983,3/30/2019,20:37,Cash,6.7
964,794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2.0,3.333,69.993,1/26/2019,14:41,Credit card,6.4
965,172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2.0,3.827,80.367,3/2/2019,18:18,Credit card,5.8
966,558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9.0,14.985,314.685,3/4/2019,15:27,Ewallet,7.2
967,195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3.0,12.1515,255.1815,1/13/2019,12:55,Credit card,9.3
968,605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3.0,2.37,49.77,3/25/2019,18:02,Cash,9.5
969,214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5.0,8.6225,181.0725,3/11/2019,19:44,Credit card,9.0
970,746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10.0,42.315,888.615,1/1/2019,11:36,Credit card,9.0
971,448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7.0,12.9185,271.2885,2/10/2019,13:51,Ewallet,6.7
972,452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7.0,30.478,640.038,1/26/2019,15:17,Cash,5.5
973,531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3.0,12.012,252.252,2/11/2019,15:29,Cash,5.4
974,744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2.0,8.613,180.873,2/7/2019,17:59,Cash,8.2
975,883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2.0,4.992,104.832,3/6/2019,11:55,Credit card,7.0
976,221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4.0,14.932,313.572,3/4/2019,10:39,Cash,8.5
977,518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6.0,7.98,167.58,2/26/2019,15:10,Ewallet,4.9
978,156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1.0,1.2725,26.7225,3/10/2019,18:10,Credit card,5.1
979,151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1.0,3.3885,71.1585,2/4/2019,20:43,Credit card,6.5
980,728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4.0,11.918,250.278,1/19/2019,12:46,Cash,9.8
981,809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4.0,11.63,244.23,1/23/2019,17:44,Cash,8.4
982,139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9.0,43.866,921.186,3/14/2019,14:19,Ewallet,7.4
983,148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7.0,34.986,734.706,1/23/2019,10:33,Cash,6.1
984,189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7.0,33.7295,708.3195,1/9/2019,11:40,Cash,6.0
985,374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5.0,15.9275,334.4775,2/7/2019,19:30,Ewallet,8.5
986,764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2.0,1.476,30.996,2/18/2019,14:42,Ewallet,4.3
987,552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,8.0,24.8,520.8,1/3/2019,19:08,Credit card,6.2
988,267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10.0,41.17,864.57,3/29/2019,19:12,,4.3
989,430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8.0,30.148,633.108,1/28/2019,15:46,Credit card,8.4
990,886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5.0,14.14,296.94,3/22/2019,19:06,Credit card,4.5
991,602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10.0,38.3,804.3,1/24/2019,18:10,Ewallet,6.0
992,745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2.0,5.803,121.863,3/10/2019,20:46,Ewallet,8.8
993,690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10.0,8.745,183.645,2/22/2019,18:35,Ewallet,6.6
994,652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1.0,3.0475,63.9975,2/18/2019,11:40,Ewallet,5.9
995,233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1.0,2.0175,42.3675,1/29/2019,13:46,Ewallet,6.2
996,303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10.0,48.69,1022.49,3/2/2019,17:16,Ewallet,4.4
997,727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1.0,1.592,33.432,2/9/2019,13:22,Cash,7.7
998,347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1.0,3.291,69.111,2/22/2019,15:33,Cash,4.1
999,849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7.0,30.919,649.299,2/18/2019,13:28,Cash,6.6
1000,400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4.0,13.71,287.91,2/15/2019,20:21,Credit card,9.2
1001,662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10.0,17.595,369.495,3/17/2019,19:06,Credit card,8.4
1002,670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6.0,13.389,281.169,1/2/2019,20:08,Credit card,5.1
1003,608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8.0,10.128,212.688,3/5/2019,20:24,Ewallet,8.7
1004,658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7.0,18.6165,390.9465,1/14/2019,15:42,Ewallet,5.0
1005,457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9.0,39.5415,830.3715,1/31/2019,20:32,Ewallet,5.6
1006,834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,4.0,8.6,180.6,1/31/2019,20:48,Ewallet,7.6
1007,801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3.0,11.409,239.589,1/5/2019,20:30,Credit card,9.8
1008,785-13-7708,B,Mandalay,Normal,Male,Food and beverages,73.06,7.0,25.571,536.991,1/14/2019,19:06,Credit card,4.2
1009,308-47-4913,A,Yangon,Member,Female,Sports and travel,52.26,10.0,26.13,548.73,3/9/2019,12:45,Credit card,6.2
1010,190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5.0,11.79,247.59,2/3/2019,14:35,Credit card,6.0
1011,529-56-3974,B,Mandalay,Member,Male,Electronic accessories,25.51,4.0,5.102,107.142,3/9/2019,17:03,Cash,6.8
1012,192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1.0,0.639,13.419,1/8/2019,14:11,Ewallet,9.5
1013,531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3.0,12.012,252.252,2/11/2019,15:29,Cash,5.4
1014,574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2.0,4.327,90.867,3/8/2019,16:53,Ewallet,5.7
1015,458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4.0,12.06,253.26,2/20/2019,18:43,Cash,5.8
1016,451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1.0,4.2415,89.0715,1/14/2019,15:20,Ewallet,8.8
1017,866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10.0,26.395,554.295,2/25/2019,11:58,Ewallet,10.0
1018,894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8.0,17.272,362.712,1/19/2019,19:39,Credit card,8.3
1019,271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10.0,48.605,1020.705,2/8/2019,13:00,Credit card,8.7
1020,416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5.0,24.2575,509.4075,1/30/2019,16:24,Ewallet,9.3
1021,349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2.0,5.789,121.569,1/17/2019,10:37,Ewallet,8.9
1022,410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8.0,25.552,536.592,1/20/2019,17:48,Ewallet,9.9
1023,640-49-2076,B,Mandalay,Normal,Male,Sports and travel,83.78,8.0,33.512,703.752,1/10/2019,14:49,Cash,5.1
